Date,Open,High,Low,Close,Adj Close,Volume,SMA20,SMA100,RSI,RSI Buy Stock Flag,RSI Sell Stock Flag,SMA Buy Stock Flag,SMA Sell Stock Flag
2015-04-20,67.5999984741211,68.4000015258789,67.5999984741211,67.94999694824219,48.53150177001953,2571495,67.15249977111816,,57.142872713084,False,False,False,False
2015-04-21,68.4000015258789,68.5,67.6500015258789,68.3499984741211,48.81718826293945,2550904,67.26249961853027,,59.18368406137992,False,False,False,False
2015-04-22,68.80000305175781,68.80000305175781,67.55000305175781,67.8499984741211,48.4600830078125,2623507,67.37999954223633,,56.129024636593996,False,False,False,False
2015-04-23,67.5999984741211,68.5,67.55000305175781,67.9000015258789,48.49578857421875,2958195,67.47499961853028,,51.07914932669117,False,False,False,False
2015-04-24,68.1500015258789,68.55000305175781,67.6500015258789,68.5,48.92432022094727,2364286,67.56249961853027,,70.33904332342372,False,True,False,False
2015-04-27,68.5,68.5,67.8499984741211,68.25,48.74578857421875,2522152,67.62999954223633,,75.45464381726023,False,False,False,False
2015-04-28,68.4000015258789,68.4000015258789,67.80000305175781,68.25,48.74578857421875,2987305,67.69499969482422,,67.85722070844687,False,False,False,False
2015-04-29,68.5,68.55000305175781,67.94999694824219,68.44999694824219,48.88860702514648,2638857,67.76749954223632,,61.428580770748276,False,False,False,False
2015-04-30,68.0,68.5999984741211,67.75,67.94999694824219,48.53150177001953,2570551,67.81999931335449,,46.37679236437297,False,False,False,False
2015-05-04,68.30000305175781,68.80000305175781,67.9000015258789,68.69999694824219,49.067176818847656,1884196,67.8674991607666,,56.62647279973967,False,False,False,False
2015-05-05,69.0,69.0,68.55000305175781,68.80000305175781,49.13859176635742,2369041,68.00249938964843,,54.430460429486956,False,False,False,False
2015-05-06,69.0,69.0,68.4000015258789,68.5,48.92432022094727,2209083,68.15499954223633,,52.43898354286225,False,False,False,False
2015-05-07,69.0,69.0,68.5,68.94999694824219,49.2457160949707,4888791,68.26499938964844,,57.77774386935764,False,False,False,False
2015-05-08,69.4000015258789,69.4000015258789,68.5,68.69999694824219,49.067176818847656,1976712,68.3174991607666,,59.09085391968677,False,False,False,False
2015-05-11,69.0999984741211,69.0999984741211,67.5999984741211,68.25,48.74578857421875,2816106,68.31999931335449,,53.12502980230344,False,False,False,False
2015-05-12,67.9000015258789,68.75,67.9000015258789,68.05000305175781,48.60292816162109,2841123,68.31499938964843,,46.739179110047424,False,False,False,False
2015-05-13,67.94999694824219,68.44999694824219,67.94999694824219,67.94999694824219,48.53150177001953,2005828,68.28999938964844,,51.190456727756256,False,False,False,False
2015-05-14,68.19999694824219,68.44999694824219,68.05000305175781,68.1500015258789,48.6743392944336,1054938,68.28249931335449,,52.87355918647968,False,False,False,False
2015-05-15,68.55000305175781,69.0,68.25,69.0,49.281436920166016,2435450,68.31999931335449,,55.43477539755727,False,False,False,False
2015-05-18,69.0,69.05000305175781,68.30000305175781,68.6500015258789,49.03146362304688,1913848,68.3574993133545,,54.2553312371457,False,False,False,False
2015-05-19,68.80000305175781,68.9000015258789,68.05000305175781,68.4000015258789,48.85290145874024,1962419,68.37999954223633,,51.51516552688241,False,False,False,False
2015-05-20,68.5999984741211,68.94999694824219,68.19999694824219,68.44999694824219,48.88860702514648,1832213,68.38499946594239,,50.0,False,False,False,False
2015-05-21,68.4000015258789,68.94999694824219,68.25,68.5,48.92432022094727,1509725,68.41749954223633,,56.32186528788208,False,False,False,False
2015-05-22,68.8499984741211,69.0,68.55000305175781,69.0,49.281436920166016,2009609,68.47249946594238,,53.65856835555159,False,False,False,False
2015-05-26,69.0,69.0,68.19999694824219,68.25,48.74578857421875,3062964,68.45999946594239,,44.21049419202303,False,False,False,False
2015-05-27,68.75,68.75,68.0999984741211,68.3499984741211,48.81718826293945,2827368,68.46499938964844,,48.351629925366005,False,False,False,False
2015-05-28,68.6500015258789,68.6500015258789,67.5,67.5999984741211,48.281524658203125,5649446,68.4324993133545,,36.082485578866724,False,False,False,False
2015-05-29,68.0999984741211,68.1500015258789,67.5,67.80000305175781,48.42437744140625,3500356,68.39999961853027,,40.62506953870803,False,False,False,False
2015-06-01,67.94999694824219,68.19999694824219,67.55000305175781,67.5999984741211,48.281524658203125,2989614,68.38249969482422,67.71349990844726,42.857142857142854,False,False,True,False
2015-06-02,67.5,67.8499984741211,67.0999984741211,67.3499984741211,48.49755859375,3124429,68.31499977111817,67.71449989318847,42.391277306102005,False,False,False,False
2015-06-03,67.75,67.80000305175781,67.30000305175781,67.44999694824219,48.56956100463867,2066315,68.24749946594238,67.72799987792969,44.56522460244273,False,False,False,False
2015-06-04,67.8499984741211,67.8499984741211,66.80000305175781,67.25,48.425540924072266,3990378,68.18499946594238,67.74549987792969,40.21737147368438,False,False,False,False
2015-06-05,67.4000015258789,67.75,67.19999694824219,67.4000015258789,48.53354644775391,1802692,68.10749969482421,67.76099990844726,29.48720707538034,True,False,False,False
2015-06-08,67.19999694824219,67.30000305175781,65.80000305175781,65.8499984741211,47.41741561889648,5495588,67.96499977111816,67.75849990844726,22.54902254109396,False,False,False,False
2015-06-09,66.3499984741211,66.3499984741211,65.5999984741211,65.6500015258789,47.27340698242188,4067781,67.8349998474121,67.74699989318847,22.772293681656535,False,False,False,False
2015-06-10,66.05000305175781,66.05000305175781,64.75,64.8499984741211,46.69733810424805,4602605,67.67499961853028,67.7239998626709,18.96558754779872,False,False,False,True
2015-06-11,65.44999694824219,65.5,64.55000305175781,64.8499984741211,46.69733810424805,17375129,67.51999969482422,67.69799987792969,18.260898409770917,False,False,False,False
2015-06-12,65.25,65.3499984741211,64.75,65.0999984741211,46.87735366821289,3555782,67.36749954223633,67.6714998626709,14.545489855000085,False,False,False,False
2015-06-15,63.95000076293945,65.0,63.95000076293945,64.44999694824219,46.4093017578125,2844016,67.13999938964844,67.6364998626709,14.814846211446891,False,False,False,False
2015-06-16,64.55000305175781,65.0,64.3499984741211,64.8499984741211,46.69733810424805,3614854,66.94999923706055,67.60349983215332,19.298311364293454,False,False,False,False
2015-06-17,65.0,65.0,64.5,64.55000305175781,46.48131942749024,2395579,66.75749931335449,67.5639998626709,20.952466761319457,False,False,False,False
2015-06-18,64.3499984741211,65.0,64.3499984741211,64.94999694824219,46.769344329833984,1881985,66.58249931335449,67.52699981689453,23.853140372538647,False,False,False,False
2015-06-19,65.25,66.3499984741211,65.05000305175781,66.0999984741211,47.59744644165039,6754560,66.46249923706054,67.50149978637695,38.28123882411845,False,False,False,False
2015-06-22,66.4000015258789,66.69999694824219,65.94999694824219,66.5999984741211,47.957481384277344,2707893,66.34249916076661,67.48399978637696,44.36089707994695,False,False,False,False
2015-06-23,67.0,67.19999694824219,66.4000015258789,67.0,48.24551773071289,2374679,66.27999916076661,67.46649978637696,46.762610461606016,False,False,False,False
2015-06-24,66.6500015258789,66.8499984741211,65.94999694824219,66.05000305175781,47.56144714355469,2638553,66.16499938964844,67.43699981689453,42.20780893610528,False,False,False,False
2015-06-25,66.0,66.3499984741211,65.69999694824219,65.75,47.34542465209961,2159011,66.07249946594239,67.40449981689453,39.49043409805474,False,False,False,False
2015-06-26,66.19999694824219,66.19999694824219,65.30000305175781,65.69999694824219,47.309417724609375,2561770,65.96749916076661,67.36999977111816,48.81888533918374,False,False,False,False
2015-06-29,65.3499984741211,65.8499984741211,65.0,65.0999984741211,46.87735366821289,5924145,65.84249916076661,67.32599975585937,45.92590332031249,False,False,False,False
2015-06-30,64.9000015258789,66.25,64.9000015258789,65.9000015258789,47.45343399047852,3931334,65.76999931335449,67.29299980163574,57.7778003833912,False,False,False,False
2015-07-02,65.5999984741211,65.75,65.0999984741211,65.19999694824219,46.94937133789063,3945991,65.65749931335449,67.25499977111816,52.348981604465806,False,False,False,False
2015-07-03,65.5999984741211,66.0999984741211,65.19999694824219,65.75,47.34542465209961,2618636,65.58249931335449,67.22999977111816,54.19355410318279,False,False,False,False
2015-07-06,66.05000305175781,66.25,65.0,65.3499984741211,47.0573844909668,3674366,65.4799991607666,67.20099975585937,56.00000406900628,False,False,False,False
2015-07-07,65.5999984741211,66.3499984741211,65.3499984741211,66.0999984741211,47.59744644165039,3745933,65.4924991607666,67.18699974060058,57.96177724906601,False,False,False,False
2015-07-08,65.80000305175781,66.0,62.75,64.44999694824219,46.4093017578125,9633713,65.43249893188477,67.15449974060058,49.45648928900772,False,False,False,False
2015-07-09,64.80000305175781,65.30000305175781,63.95000076293945,64.05000305175781,46.12128448486328,6535782,65.3924991607666,67.12299980163574,45.10873531343502,False,False,False,False
2015-07-10,64.19999694824219,65.25,64.19999694824219,65.0999984741211,46.87735366821289,5540719,65.40499916076661,67.09999977111816,44.505498190744795,False,False,False,False
2015-07-13,64.69999694824219,65.5,64.5999984741211,65.44999694824219,47.12940216064453,3204268,65.42249908447266,67.0779997253418,43.57541375591917,False,False,False,False
2015-07-14,65.0,65.55000305175781,64.8499984741211,65.30000305175781,47.02137756347656,2488967,65.46499938964844,67.0579997253418,40.229899169184954,False,False,False,False
2015-07-15,65.80000305175781,65.80000305175781,64.9000015258789,65.5,47.16539764404297,1715836,65.49749946594238,67.03799972534179,46.540859981843,False,False,False,False
2015-07-16,65.1500015258789,65.69999694824219,65.1500015258789,65.55000305175781,47.2014045715332,1243854,65.54749946594238,67.02149978637695,48.701318003198395,False,False,False,False
2015-07-17,65.80000305175781,65.9000015258789,65.44999694824219,65.9000015258789,47.45343399047852,1338445,65.59499969482422,67.00299980163574,51.25002980235082,False,False,False,False
2015-07-20,65.94999694824219,66.0,65.6500015258789,65.94999694824219,47.48942565917969,1633889,65.58749961853027,66.98099975585937,55.704695924668584,False,False,False,False
2015-07-21,66.0,66.44999694824219,65.75,66.05000305175781,47.56144714355469,2403069,65.55999984741212,66.96099975585938,51.111123669799426,False,False,False,False
2015-07-22,66.0999984741211,66.0999984741211,65.44999694824219,65.55000305175781,47.2014045715332,2057960,65.4875,66.93249977111816,52.671807296277315,False,False,False,False
2015-07-23,65.5,66.0,65.4000015258789,65.55000305175781,47.2014045715332,1065995,65.4625,66.89649978637695,48.33335452614982,False,False,False,False
2015-07-24,65.94999694824219,66.19999694824219,65.44999694824219,65.75,47.34542465209961,2318827,65.4625,66.86099975585938,53.44830080963938,False,False,False,False
2015-07-27,65.69999694824219,66.19999694824219,64.9000015258789,65.0999984741211,46.87735366821289,2498174,65.43250007629395,66.81449974060058,41.228041996605576,False,False,False,False
2015-07-28,65.3499984741211,66.0,64.9000015258789,65.6500015258789,47.27340698242188,3035089,65.46000022888184,66.78599975585938,63.04357561172211,False,False,False,False
2015-07-29,65.44999694824219,65.9000015258789,65.3499984741211,65.4000015258789,47.0933952331543,1429686,65.43500022888183,66.75949974060059,65.16855858960446,False,False,False,False
2015-07-30,65.3499984741211,65.9000015258789,65.30000305175781,65.3499984741211,47.0573844909668,1237614,65.44250030517578,66.73649971008301,53.62319161075458,False,False,False,False
2015-07-31,65.80000305175781,66.0,65.4000015258789,65.8499984741211,47.41741561889648,2084557,65.44750022888184,66.7179997253418,55.55557910307952,False,False,False,False
2015-08-03,65.6500015258789,66.1500015258789,65.55000305175781,65.75,47.34542465209961,1975240,65.46750030517578,66.70349975585937,56.33797973806484,False,False,False,False
2015-08-04,66.0,66.6500015258789,65.55000305175781,66.5999984741211,47.957481384277344,3653681,65.49250030517578,66.70199974060058,63.09520565737153,False,False,False,False
2015-08-05,66.69999694824219,66.69999694824219,66.05000305175781,66.19999694824219,47.669464111328125,1759763,65.58000030517579,66.693999710083,57.14278528047648,False,False,False,False
2015-08-06,66.05000305175781,66.4000015258789,65.69999694824219,65.94999694824219,47.48942565917969,1730749,65.675,66.69799964904786,50.56174574083059,False,False,False,False
2015-08-07,65.55000305175781,65.9000015258789,65.55000305175781,65.75,47.34542465209961,1384005,65.70750007629394,66.70999961853028,47.82612301221365,False,False,False,False
2015-08-10,65.5,65.80000305175781,65.05000305175781,65.6500015258789,47.27340698242188,1991257,65.71750030517578,66.71549964904786,45.65215588516762,False,False,False,False
2015-08-11,65.9000015258789,66.0,65.0999984741211,65.19999694824219,46.94937133789063,2741722,65.7125,66.7119995880127,46.153781661966065,False,False,False,False
2015-08-12,65.5999984741211,66.4000015258789,65.0999984741211,66.05000305175781,47.56144714355469,3956404,65.7400001525879,66.7169995880127,54.6296217804716,False,False,False,False
2015-08-13,66.19999694824219,66.5999984741211,65.80000305175781,66.1500015258789,47.633445739746094,3121279,65.77000007629394,66.72149963378907,53.77359169578067,False,False,False,False
2015-08-14,66.55000305175781,67.44999694824219,66.44999694824219,67.25,48.425540924072266,5217881,65.8375,66.73249961853027,68.69564063609164,False,False,False,False
2015-08-17,67.4000015258789,67.8499984741211,67.3499984741211,67.75,48.785587310791016,3604370,65.9275001525879,66.75499961853028,68.42102445285909,False,False,False,False
2015-08-18,67.9000015258789,67.9000015258789,66.69999694824219,66.69999694824219,48.02949905395508,3843064,65.9599998474121,66.7619995880127,59.999953049934916,False,False,False,False
2015-08-19,67.30000305175781,67.30000305175781,66.25,66.30000305175781,47.7414665222168,3957126,65.99749984741212,66.75749961853028,56.934341527416265,False,False,False,False
2015-08-20,66.19999694824219,66.5,65.6500015258789,65.8499984741211,47.41741561889648,5252931,66.01249961853027,66.7469995880127,50.0,False,False,False,False
2015-08-21,65.5,65.55000305175781,64.94999694824219,64.94999694824219,46.769344329833984,4158821,65.97249946594238,66.72699958801269,44.73682625473324,False,False,False,False
2015-08-24,64.0,64.6500015258789,63.04999923706055,63.29999923706055,45.58121109008789,5280595,65.88249950408935,66.6899995803833,30.357159887030534,False,False,False,False
2015-08-25,63.0,64.1500015258789,62.20000076293945,63.04999923706055,45.40119934082031,7846699,65.75249938964843,66.65149955749511,30.90911360810547,False,False,False,False
2015-08-26,65.1500015258789,65.1500015258789,63.59999847412109,63.650001525878906,45.83324813842773,4205894,65.66499938964844,66.61049957275391,36.627943081208635,False,False,False,False
2015-08-27,64.44999694824219,64.94999694824219,63.79999923706055,64.5,46.44531631469727,3965425,65.62249946594238,66.5944995880127,43.243248816207625,False,False,False,False
2015-08-28,65.6500015258789,65.6500015258789,63.95000076293945,64.0,46.08526992797852,4155674,65.52999954223633,66.57999961853028,41.450777406893806,False,False,False,False
2015-08-31,64.1500015258789,64.44999694824219,63.59999847412109,64.1500015258789,46.19327926635742,3273152,65.44999961853027,66.55399963378906,44.385054882646116,False,False,False,False
2015-09-01,64.0,64.4000015258789,63.29999923706055,63.400001525878906,45.65322113037109,3222748,65.28999977111816,66.51149963378906,35.67566742768159,False,False,False,False
2015-09-02,63.400001525878906,63.400001525878906,62.09999847412109,62.20000076293945,45.18106842041016,3262944,65.08999996185302,66.45149967193603,30.917874930294246,False,False,False,False
2015-09-04,63.29999923706055,63.29999923706055,62.29999923706055,62.400001525878906,45.32635116577149,2748345,64.91250019073486,66.39399967193603,24.338644842572165,True,False,False,False
2015-09-07,62.54999923706055,63.84999847412109,62.34999847412109,62.5,45.39899063110352,2954571,64.75000019073487,66.33449970245361,20.994484919094717,False,False,False,False
2015-09-08,62.79999923706055,64.25,62.0,64.0999984741211,46.56119918823242,3557045,64.67250003814698,66.29249965667725,36.45833912823027,False,False,False,False
2015-09-09,64.0,65.5,63.70000076293945,65.30000305175781,47.432865142822266,4650745,64.67750034332275,66.26299968719482,45.192311924586434,False,False,False,False
2015-09-10,65.30000305175781,65.30000305175781,64.30000305175781,64.4000015258789,46.77912139892578,2596368,64.59500026702881,66.22799968719482,43.31799017250157,False,False,False,False
2015-09-11,64.3499984741211,64.94999694824219,64.0,64.0999984741211,46.56119918823242,3297288,64.49250011444092,66.18949970245362,45.853669066140476,False,False,False,False
2015-09-14,64.9000015258789,64.9000015258789,64.0,64.44999694824219,46.81544876098633,1356659,64.35249996185303,66.15049968719482,56.424562194638035,False,False,False,False
2015-09-15,64.0,65.75,64.0,64.94999694824219,47.17862701416016,4233265,64.21249980926514,66.12149967193604,60.326065097749456,False,False,False,False
2015-09-16,65.0999984741211,66.3499984741211,65.0999984741211,66.0999984741211,48.01397705078125,5136647,64.18249988555908,66.10349964141845,62.56407708264702,False,False,False,False
2015-09-17,66.55000305175781,66.55000305175781,64.80000305175781,65.1500015258789,47.32390975952149,4811723,64.12499980926513,66.06999965667724,53.299498086843364,False,False,False,False
2015-09-18,64.69999694824219,65.5999984741211,64.69999694824219,65.05000305175781,47.25127029418945,3267007,64.08500003814697,66.03799968719483,55.55556901127132,False,False,False,False
2015-09-21,64.55000305175781,65.19999694824219,64.4000015258789,64.75,47.03335189819336,2189482,64.07500019073487,66.00299968719483,53.12499006589885,False,False,False,False
2015-09-22,65.05000305175781,65.69999694824219,64.9000015258789,65.0,47.21495056152344,1703265,64.16000022888184,65.9684997177124,58.79119451086392,False,False,False,False
2015-09-23,65.0,65.0999984741211,64.0999984741211,64.5999984741211,46.92438507080078,2889121,64.23750019073486,65.93499973297119,64.45780557653127,False,False,False,False
2015-09-24,65.19999694824219,65.4000015258789,64.8499984741211,65.0,47.21495056152344,2300692,64.30500011444092,65.89799976348877,65.29409494369062,False,False,False,False
2015-09-25,65.1500015258789,65.75,64.44999694824219,65.5,47.57812881469727,2358604,64.35500011444091,65.86499973297119,66.85391524694353,False,False,False,False
2015-09-29,66.1500015258789,66.1500015258789,64.55000305175781,65.1500015258789,47.32390975952149,3568016,64.41250019073486,65.83149974822999,56.862756831042525,False,False,False,False
2015-09-30,64.6500015258789,66.19999694824219,64.6500015258789,66.1500015258789,48.05029678344727,3460440,64.51250019073487,65.80349979400634,55.704684240548005,False,False,False,False
2015-10-02,66.6500015258789,66.6500015258789,65.75,66.30000305175781,48.15924835205078,3082023,64.65750026702881,65.77949985504151,64.1791061771863,False,False,False,False
2015-10-05,66.55000305175781,67.0,66.3499984741211,67.0,48.66772079467773,3230941,64.89750022888184,65.7669998550415,70.4225503459555,False,True,False,False
2015-10-06,67.25,67.25,66.0999984741211,66.55000305175781,48.34083938598633,3061066,65.10500030517578,65.7519998550415,64.5833819001015,False,False,False,False
2015-10-07,66.9000015258789,67.0,66.3499984741211,66.4000015258789,48.23188781738281,3901172,65.30000038146973,65.73649990081788,60.58397737689106,False,False,False,False
