Date,Open,High,Low,Close,Adj Close,Volume
2014-12-29,112.5,113.5999984741211,111.30000305175781,112.80000305175781,109.49714660644531,10862542
2015-01-05,113.5,129.0,112.80000305175781,127.19999694824219,123.47550964355469,173831771
2015-01-12,129.0,129.0,121.5999984741211,121.9000015258789,118.3307113647461,92797448
2015-01-19,124.30000305175781,134.89999389648438,122.19999694824219,132.6999969482422,128.81448364257812,134607439
2015-01-26,136.6999969482422,138.0,129.5,132.0,128.1349639892578,119637085
2015-02-02,129.89999389648438,137.3000030517578,129.89999389648438,134.1999969482422,130.2705535888672,70456683
2015-02-09,133.60000610351562,134.0,128.0,130.1999969482422,126.38770294189453,78073064
2015-02-16,130.10000610351562,132.3000030517578,129.5,129.89999389648438,126.09646606445312,25835510
2015-02-23,132.6999969482422,136.6999969482422,131.10000610351562,135.89999389648438,131.9207763671875,100012667
2015-03-02,136.6999969482422,138.0,131.0,131.6999969482422,127.84375762939453,68863979
2015-03-09,132.0,134.8000030517578,130.1999969482422,133.60000610351562,129.68812561035156,72888626
2015-03-16,133.0,148.8000030517578,131.6999969482422,142.60000610351562,138.42462158203125,200186084
2015-03-23,144.10000610351562,146.60000610351562,140.3000030517578,141.89999389648438,137.74513244628906,102692189
2015-03-30,145.8000030517578,151.39999389648438,144.0,149.8000030517578,145.4137725830078,79463210
2015-04-06,149.8000030517578,170.39999389648438,149.8000030517578,161.8000030517578,157.06239318847656,140617603
2015-04-13,165.0,171.0,155.0,158.8000030517578,154.15025329589844,203298177
2015-04-20,159.89999389648438,165.60000610351562,152.5,161.60000610351562,156.8682861328125,118895657
2015-04-27,161.60000610351562,165.39999389648438,160.6999969482422,160.89999389648438,156.18875122070312,82346555
2015-05-04,159.5,161.10000610351562,151.8000030517578,154.0,149.49082946777344,99328161
2015-05-11,155.3000030517578,163.89999389648438,155.3000030517578,162.3000030517578,157.54779052734375,109729596
2015-05-18,162.6999969482422,163.1999969482422,156.0,158.8000030517578,154.49508666992188,75049200
2015-05-25,158.8000030517578,162.1999969482422,153.60000610351562,155.6999969482422,151.47909545898438,86728595
